series,patient,group,label,slice_idx,liver_px,fo_mean,fo_median,fo_std,fo_skewness,fo_kurtosis,fo_p10,fo_p90,fo_iqr,fo_range,fo_entropy,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity,glcm_dissimilarity,glcm_asm
Patient_KB_Before_s06,Patient_KB_Before,Patient_KB,1,27,27924,52.18980088812491,53.0,25.181174240775235,5.309122455815616,79.33251784026298,30.0,72.0,20.0,500.0,0.3972712495976845,6.10019221789978,0.9653891173115107,0.5954117676605201,0.7669327243570276,0.8742685473888121,0.35452497362627794
Patient_KB_Before_s06,Patient_KB_Before,Patient_KB,1,30,28969,49.568849459767335,51.0,18.498414527862014,-1.2654694142259282,6.325082085709921,29.0,69.0,21.0,253.0,0.7764057751930309,18.577023326866552,0.9724670592169268,0.5799416381715016,0.6893284834043453,1.6721254400730476,0.33633856571052867
Patient_KB_Before_s06,Patient_KB_Before,Patient_KB,1,33,28317,51.40360913938623,52.0,17.164742675407908,-0.7657981105381662,3.434470378501902,31.0,71.0,20.0,259.0,0.7542210673287739,17.194527875312357,0.9735998717059733,0.589811256770201,0.6951468964180272,1.6098154567050993,0.34788256524510136
Patient_KB_Before_s06,Patient_KB_Before,Patient_KB,1,36,24633,52.891284049851826,53.0,16.76299632099449,-0.5020318250723679,2.5115780017014053,33.0,73.0,21.0,242.0,0.805402187414492,17.941739929964484,0.9750705378008414,0.6425251091264932,0.730610000304298,1.5098245332299076,0.41284306503627266
Patient_KB_Before_s06,Patient_KB_Before,Patient_KB,1,39,15426,52.921949954622065,53.0,15.322527663417643,-0.41326898326755884,3.613964291146547,35.0,70.0,18.0,225.0,0.8446864066122688,11.796173468324525,0.9778370949783555,0.7755382063555987,0.835729581332411,0.8964964034822913,0.6014616332415312
Patient_KB_Before_s06,Patient_KB_Before,Patient_KB,1,42,5108,48.38821456538763,51.0,16.903424438150513,-1.4037793916911514,3.9589181266555293,27.0,66.0,18.0,189.0,1.0074343089938265,7.570820606283078,0.9756404172342331,0.9246945224854864,0.9436576652604443,0.3892552533724078,0.8550604936300484
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,15,441,45.31972789115646,56.0,36.97887852024854,-1.01379502969249,0.4597434159201699,-10.0,82.0,50.0,190.0,1.1718986479822404,1.7831924252436964,0.9262972680653312,0.9928980381663031,0.9938868953768164,0.07506000871548103,0.9858465637458581
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,18,1704,55.10446009389671,60.0,27.7121925135919,-1.2419587105959946,3.5131707292628285,22.0,82.0,27.0,302.0,0.7011565709071177,2.181414777151794,0.940221661649403,0.9737253896862391,0.979982077565116,0.14407685553154828,0.9481414184143929
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,21,4414,59.21205256003625,64.0,23.864220576911773,-2.6051171401950146,10.369671689832737,37.0,80.0,19.0,214.0,0.9245349418233171,9.38617403083656,0.964548985278492,0.9334232020853044,0.9482359883967262,0.42198902087980805,0.8712798194158748
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,24,10031,57.390589173561956,60.0,23.533832226352306,-1.7490161827812005,7.310356127175282,33.0,81.0,23.0,237.0,0.8642707706781446,17.27252815294158,0.9605398705750806,0.8496987747906546,0.8823401333532861,0.9089150020441941,0.7219907962592572
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,27,16123,56.20405631706258,59.0,22.488046891072116,-1.8817318325717867,8.407566670356939,34.0,79.0,22.0,238.0,0.8487988599817704,19.89593438331376,0.9677179411390183,0.7608088833496836,0.8108570946400662,1.3015690280915302,0.5788339483136286
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,30,19731,59.048654401702905,60.0,22.53640789468048,-0.7633446671463825,4.2851479759325315,33.0,84.0,26.0,294.0,0.7035200039203593,17.167195212248682,0.9639434776995552,0.7075221971344331,0.7751155852963885,1.3870728238268026,0.5005930062119619
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,33,25871,57.34745467898419,59.0,23.48236251707048,-0.7351697982154416,7.2305171363817795,31.0,82.0,25.0,351.0,0.5879036654682062,12.965777022658704,0.9654335648452974,0.6179576685384549,0.7242811952585342,1.3960728832923057,0.3818797113255473
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,36,28648,55.99598575816811,57.0,29.229252862932317,3.9517432710412623,54.35790257292562,31.0,79.0,23.0,500.0,0.4126036613576431,7.27189038624622,0.961799594013701,0.5791954724368416,0.7392050470514223,1.0254011854103555,0.3354767816040911
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,39,29292,53.06005052574082,55.0,22.816759458606363,-0.8901020536939162,8.336046217268958,29.0,76.0,24.0,339.0,0.6030075987767346,12.230488414136008,0.969210286361517,0.5702532337210567,0.6944802842859721,1.4548671410253116,0.32519493072568484
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,42,28207,55.039848264615166,56.0,20.190580973756237,-0.5314868621251472,3.7572548497980183,31.0,78.0,24.0,331.0,0.6124528366689512,12.787698901322898,0.9695162656659193,0.5861154499907886,0.6996580238334673,1.4621229566446186,0.34353660010280096
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,45,24435,57.501862083077555,58.0,20.798674094455723,0.003763676224928721,4.082318846680437,33.0,81.0,25.0,321.0,0.6359336460476933,11.99119029116206,0.9724868776036727,0.641098416107915,0.738898246158203,1.3019354548648254,0.4110114614111886
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,48,14997,60.089684603587386,59.0,23.000048378042386,1.5591707528393564,9.983091834096767,37.0,81.0,21.0,376.0,0.5376238995395033,6.143402508467231,0.97461909349406,0.7790557464239671,0.8554114853159711,0.6321300365718746,0.6069299118937442
Patient_KB_Before_s07,Patient_KB_Before,Patient_KB,1,51,5169,52.05513639001741,57.0,22.543847287414188,-1.6110105136012776,4.402396559739392,21.0,74.0,21.0,210.0,0.9568378666334625,6.23732422185624,0.9785490979584255,0.9230121607515126,0.9411130049039593,0.39232410208647206,0.8519519246193586
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,42,975,112.79794871794871,122.0,31.834817190237352,-1.0154304926808495,1.4672424285172774,66.0,141.0,33.0,206.0,1.0489662532936417,1.935900358923587,0.9410061230281989,0.9871295022644649,0.9898733959332784,0.09118405879665457,0.9744247480557882
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,45,2158,109.33225208526413,119.0,34.4241572455209,-1.8505514508108498,3.840389595559609,64.0,140.0,28.0,235.0,0.9111065642825663,2.8187117311594645,0.9750099197714182,0.9722654511660919,0.9795236855031826,0.15298182692345813,0.9453002913704962
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,48,4038,113.95517582961863,120.0,31.3816750853148,-1.4835837607830924,4.089866836499105,75.70000000000005,141.0,26.0,270.0,0.7928275883119554,4.263335656504709,0.9710450884966042,0.9483757382333631,0.9645528176661786,0.23256989651644325,0.8994170352301136
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,51,7110,112.61701828410689,117.0,26.649082126216815,-1.6681239382765214,6.604297783929333,86.0,134.0,20.0,283.0,0.7195010833344071,5.803273495457227,0.9723846966857017,0.9095228259408309,0.93917971602356,0.3602412472950226,0.8272328173503665
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,54,12987,113.88511588511588,117.0,28.362130668618704,-0.7980863528908732,6.955604709058781,90.0,136.0,20.0,322.0,0.6394395578665992,9.64527485506229,0.9743060734830034,0.8356439049090524,0.8932387555350181,0.6034657571509178,0.6983033232791109
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,57,18295,111.01033069144574,113.0,25.11765922615659,-0.24841696662554796,7.281847389447993,87.0,132.0,22.0,320.0,0.6392379264496892,10.089083184331397,0.9705852234874234,0.7694816106216333,0.8465190241612669,0.7879778915476567,0.5921058944844705
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,60,23574,107.67290235004666,108.0,24.33339383933679,-0.3649296231142979,6.69732777598607,83.30000000000018,131.0,23.0,332.0,0.6210906974462082,16.24182040741379,0.9707319995765361,0.7035830361594786,0.8046386410665683,1.051754384145878,0.4950350624697988
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,63,26695,112.87975276268965,111.0,35.460462357022706,1.3992738543277148,13.709883854630569,86.0,137.0,24.0,500.0,0.4276722012830535,9.925656766067906,0.9688804030729816,0.6661475627034934,0.8180918616665092,0.7984103784700523,0.44375954258905115
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,66,27602,119.21089051518005,114.0,35.33877747977918,1.4711574640773408,4.2735029668801054,90.0,148.0,25.0,346.0,0.6226734193588329,15.965790681821733,0.9661101665246506,0.6540455786557755,0.7815957389394708,1.0844970518515344,0.42778240819641444
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,69,26442,123.05143332576961,118.0,33.92903830600725,1.4542274240168072,4.101682328969123,95.0,153.0,24.0,369.0,0.5761548175421014,23.22575915937275,0.9639057566694095,0.6679292218130116,0.8000861644932958,1.1142849780341857,0.44613705076158877
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,72,26801,127.1658147084064,121.0,34.17521859753301,1.4439253928867122,3.3375096288047166,99.0,162.0,23.0,364.0,0.5818138780718066,22.68038593643828,0.9671540952627777,0.6644855148109972,0.8021826125782878,1.0618488255099479,0.44154746097644665
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,75,20355,124.97027757307787,120.0,30.495112798448726,1.656031494554708,5.031224521827115,99.0,151.0,22.0,307.0,0.6811398349332582,13.900192482932795,0.9713932285223648,0.7446948204619429,0.84628739148158,0.7807075988466422,0.5545740789262804
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,78,10436,117.9498850134151,119.0,22.399194544407518,-0.436765890742261,3.261985867557584,93.0,139.0,20.0,214.0,0.9481039181795686,6.596233411568781,0.9806579048725376,0.8688658413131085,0.915810751813198,0.43510443419355244,0.7549288223893422
Patient_KB_Cancer_s01,Patient_KB_Cancer,Patient_KB,1,81,916,78.14410480349345,80.0,19.858093126646647,-0.2432967641104219,0.1858042736616463,52.5,103.0,24.0,120.0,1.683160712349825,0.8221462568149462,0.9687161187069799,0.9880637546589837,0.9908132262357474,0.06360138297291719,0.976270027831233
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,6,278,77.91007194244604,78.0,13.88969285552145,-0.03326099924820297,0.10905344357328417,61.0,96.0,16.0,71.0,2.5805125586366886,1.7676741544223358,0.7887715340684944,0.9961827049374581,0.996450952771438,0.06336824974426328,0.9923800104114116
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,9,328,92.77743902439025,95.0,14.697638877158301,-0.2571226226169788,-0.44336261392464804,73.0,111.0,21.0,71.0,2.609510938160507,1.8321472674421837,0.8157269329080984,0.9955354808910031,0.9958883398338815,0.06756109736108643,0.9910909286476723
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,42,542,52.64575645756457,68.0,40.163640944865385,-1.5421181128096935,2.0065095562515545,-10.899999999999999,87.0,39.0,209.0,1.0427118446748103,1.4170930527127676,0.950762377243115,0.9930399928964059,0.9944742044395838,0.0578976489566298,0.9861284546863793
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,45,1757,66.35856573705179,75.0,29.870085842223055,-1.4485221477638892,2.3268358428739893,21.0,94.0,30.0,218.0,0.9723043054203093,2.9049788788675825,0.9700445012616716,0.9778896438735164,0.9827456667007882,0.14310943984838406,0.9562682844435533
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,48,3296,68.35952669902913,75.0,26.023298472104166,-2.0046950511500214,5.639914012935218,36.0,92.0,23.0,214.0,0.9515755765835464,5.5938978768242675,0.9702612472828334,0.9587860168015377,0.9686479693298222,0.24931741962670723,0.9192709927434376
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,51,5615,69.39964381121995,74.0,21.36199969664937,-2.076138031060593,6.159169474865445,46.0,89.0,18.0,184.0,1.0600847237676545,5.479731155104657,0.9786500391510785,0.9305354726484013,0.946296770605469,0.35923696957037526,0.8658968393687695
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,54,11071,72.1801101978141,74.0,19.34013715285597,-1.0700517920930983,3.809922067321277,51.0,92.0,19.0,188.0,1.0472882600640707,9.704946874157875,0.9699494570400325,0.8631377784542069,0.893217915772325,0.6999332756875833,0.7450085742870531
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,57,16667,71.11651766964661,73.0,18.89687068079533,-1.4215789278317859,4.5254422101317475,50.0,91.0,20.0,198.0,0.9895283279780092,14.760273203374894,0.9720040599177762,0.7947158026412275,0.840125243564603,1.0503090962383967,0.6315763339980055
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,60,22006,68.50813414523311,70.0,17.820726663832968,-1.0562920979946389,3.4701396801564304,48.0,89.0,20.0,190.0,1.0272369600891524,20.819770037844055,0.9683577372357823,0.7293837938161339,0.786490285188556,1.4461078984562388,0.5320056156522176
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,63,26111,70.71977327563096,71.0,22.924750795528897,3.9428023608254477,61.20792251682022,50.0,91.0,21.0,500.0,0.40035671169006454,6.454474854841464,0.9670623540984238,0.6812274658778998,0.8193937085063718,0.7165646652723787,0.4640771794023651
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,66,27815,73.51220564443645,74.0,18.46624820341647,-0.5085094052057961,3.754487103267845,54.0,94.0,20.0,222.0,0.8876119767269686,23.30838796478192,0.9689394313342804,0.65913095496428,0.7439429129359321,1.552499555200038,0.43446004304780184
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,69,27413,76.167913033962,76.0,18.415852451205353,-0.2827208440868896,3.1792045123172334,56.0,98.0,20.0,243.0,0.8118647074332586,22.644910931294145,0.9702175656689371,0.6642298168598241,0.7566975519189787,1.4144564564535367,0.44120739297208317
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,72,28932,78.00155537121526,77.0,19.01624980020294,-0.10280903346183204,2.4798328855171032,57.0,102.0,21.0,254.0,0.7838201027329733,25.59762738380435,0.9709161543721956,0.6460655088301227,0.7494498910504399,1.4452446576654154,0.4174071771423989
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,75,24201,78.29511177224082,77.0,16.363510791484394,0.26627070634029665,2.276098720989589,60.0,98.0,19.0,247.0,0.7812414453732802,22.16813451119343,0.973780469527267,0.7039927775418198,0.7975640255553251,1.1427458951074787,0.4956104088954362
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,78,13888,74.55846774193549,75.0,13.442268937793353,-0.7196542285313877,3.2458870509358286,59.0,90.0,16.0,150.0,1.2236231637397128,10.366321768173968,0.9795234276822061,0.830079313891231,0.8721023459923296,0.7534818579735414,0.6890330642063267
Patient_KB_Cancer_s03,Patient_KB_Cancer,Patient_KB,1,81,2838,68.41226215644821,73.0,17.22677224310376,-1.4761135077272938,2.345031689550039,43.0,84.0,16.0,121.0,1.5391535062617292,2.7338850561950334,0.9789794469637163,0.9647931358952984,0.9732592841175568,0.17605045609566114,0.9308259432736581
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,9,634,69.68769716088327,76.0,24.4555272676717,-1.986443826514483,4.1871375522914605,36.0,91.0,18.0,147.0,1.3262191616765995,2.2427594877906842,0.9440585888609957,0.9896212147753475,0.9915295146813713,0.08941120737268006,0.979350212505812
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,12,1052,74.15304182509506,78.0,18.62886370637367,-2.4847628691966133,8.099501190450065,60.0,90.0,13.0,141.0,1.2944727410289016,3.246895850139683,0.9523462491496341,0.98300971121401,0.9865580672478952,0.129486284283302,0.9663082119345098
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,15,2135,67.0599531615925,76.0,28.581764268668756,-2.004969690835836,4.198722753339402,29.0,90.0,22.0,172.0,1.1749030959896039,4.257337670147498,0.9715984383631615,0.9659174637627898,0.9737934284722304,0.21193698854515755,0.9329968737871609
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,18,2785,78.23662477558348,82.0,19.120754553000328,-2.4344913889906716,8.7104909144833,62.0,95.0,16.0,184.0,1.0183774577285527,5.794415117602723,0.9695938070753815,0.9558019838550185,0.9665657680322027,0.263132219967269,0.9135578470248149
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,21,5127,70.19465574409986,79.0,32.51462809705977,-1.9383903468407753,4.154490384618932,28.0,98.0,25.0,225.0,0.9390983700453933,6.813560136743389,0.9771155953321972,0.918943682166257,0.9397614086614867,0.4119333016849295,0.844458560125073
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,24,6710,76.79448584202683,80.0,21.020795877199856,-2.1760362397305544,9.268437101299947,55.0,97.0,20.0,217.0,0.9087980740801594,11.583665855776538,0.9696348076037198,0.8940317653996872,0.9190691485874132,0.5941345048650445,0.7992943442066934
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,27,11935,69.31973188102221,73.0,24.16746472701569,-1.9136518622148317,6.513979474282959,45.0,93.0,22.0,230.0,0.8867883087923468,19.28548275093865,0.9700969850084424,0.8126257353176375,0.8552648994807048,1.0367681224690775,0.66036398338632
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,30,14459,75.82910298084238,77.0,19.86502750111027,-1.1704528330748023,4.574434010220292,53.0,98.0,22.0,204.0,0.9812150779108926,22.428736187104505,0.9666627636058783,0.7735422065969937,0.8195258118930853,1.3264391836848204,0.5983718599677339
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,33,17843,75.63655214930225,79.0,23.699724944243282,-1.7168671318078093,5.803810555788317,51.0,100.0,24.0,285.0,0.7194977049959337,16.758235599024758,0.9707198230227123,0.7211235585949043,0.7935634054264857,1.2349840983730325,0.5200251232399126
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,36,19331,79.95080440742848,82.0,20.88194114756321,-1.3798761073215013,6.408100532147625,57.0,103.0,23.0,361.0,0.5592562239782581,12.92926165616515,0.968139222970879,0.6985055310458306,0.7926492989366862,1.0735147104021752,0.4879165301901223
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,39,24396,80.71774061321528,83.0,24.22170406417955,-1.135795712359141,5.787414613994905,55.0,106.0,25.0,403.0,0.5160674318768804,11.80787508870004,0.9659901170237677,0.6204199450928913,0.7475836623443469,1.1951915276226988,0.3849307321045178
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,42,26080,84.55763036809816,86.0,22.639253282078908,-0.9563253873290322,6.738978495341399,60.0,108.0,24.0,394.0,0.5210517653957712,10.30542553121276,0.9663994937066228,0.5947010821005254,0.7336251762509463,1.1929587959260348,0.353680304017437
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,45,29052,84.42427371609527,86.0,26.399864715961055,1.5815678556738781,32.60506969556038,60.0,107.0,23.0,496.0,0.4147433251491058,8.760562568584152,0.9660872699812048,0.5509672365227893,0.7349904376100348,1.0640431424688765,0.303577754748969
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,48,29616,81.00047271745002,83.0,26.78391506493208,3.6501257165010803,51.68346024557764,57.0,102.0,23.0,500.0,0.4061342166507191,8.394337349766584,0.9673583974397686,0.5431056138437877,0.7418236352488337,1.0105571947971481,0.2949769150438456
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,51,30741,77.75056113984581,80.0,20.699126400264145,0.2672900724679594,13.864789417782678,56.0,97.0,21.0,391.0,0.5075418904389044,9.327098976910396,0.9693439921057785,0.5263579855488164,0.7101266956254345,1.1662540161349078,0.27706303458087367
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,54,30998,76.22665978450223,78.0,18.840287479159567,-0.4204759538816031,14.574703813295606,57.0,94.0,19.0,372.0,0.5221438352242379,8.961423874276825,0.9746973626933606,0.5234896156560082,0.7118106222057671,1.1337437890890176,0.2740506589323019
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,57,29945,73.3813658373685,76.0,18.928532886258154,-1.0908110358815069,11.314371068867203,54.0,92.0,18.0,391.0,0.49793604107624834,9.919414811821033,0.9740841849336678,0.539661430975829,0.7320901932667417,1.068000932037522,0.29124374574116324
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,60,29729,71.65686703219079,74.0,19.829858133413037,-2.0434472172824685,13.895782251751541,52.0,90.0,18.0,309.0,0.6280343303151312,13.70661457638222,0.9773617282615853,0.5421586560621203,0.7098827521259881,1.2811415670610784,0.2939441583837283
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,63,27641,70.86292102311783,72.0,16.35850616173257,-0.6240379418860881,10.944078040500358,53.0,88.0,17.0,329.0,0.5770389372206715,11.971603756837665,0.9767699798559026,0.5746622352674593,0.740841628076769,1.0960158241747076,0.33024325017814166
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,66,25787,68.43987280412611,70.0,17.22410226378428,-1.599555009146301,10.59947410259031,50.0,86.0,18.0,249.0,0.7718301965553351,17.12181202167314,0.9801898245484927,0.6021020539974125,0.7307539263698555,1.3139877505344955,0.3625322986251155
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,69,21463,69.84368448026837,69.0,18.896593229507424,1.1721653682199682,6.396381225832684,48.0,90.0,20.0,269.0,0.7358351416076203,6.473958639231572,0.9653052210587261,0.6679096202964727,0.7863183864272253,0.8735343508163281,0.446107697952374
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,72,18876,80.62322525958889,79.0,26.337405946770655,0.42889030307567605,4.458472980829943,52.0,109.0,24.0,342.0,0.6191419000635022,8.477676435618042,0.9813761455932295,0.7079668620566968,0.8289578020076928,0.7286391715691507,0.5012206633721922
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,75,12430,97.17835880933227,97.0,17.4215898332661,0.3420578209321289,6.567407782102505,80.0,116.0,16.0,247.0,0.7786567862144196,5.030720374219377,0.97337798408351,0.8067336114876503,0.8756466749051828,0.5522932655180391,0.6508211573617566
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,78,8483,86.92408346103973,95.0,28.922692059472958,-0.95512190460821,1.0598166035629175,42.0,114.0,29.0,264.0,0.8023835359058347,7.755501398867372,0.977554895593028,0.867163104768765,0.915644850544217,0.4723056712585012,0.7519733485636817
Patient_KB_Cancer_s04,Patient_KB_Cancer,Patient_KB,1,81,1950,98.82871794871795,100.0,18.49865957437598,-1.545878992374183,5.555475062559307,80.0,119.0,17.0,161.0,1.2022550767148297,3.6560720357532066,0.9683836463936533,0.9690533164114445,0.9774290821646595,0.16918963040576848,0.9390644944947508
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,12,454,38.951541850220266,43.0,19.885849014180117,-1.6060934833028506,3.7343352178471596,13.0,59.0,21.75,132.0,1.464687601251419,1.6885735141098863,0.9410006043533011,0.9926313694434946,0.993848645569963,0.06755501530809291,0.9853170679865338
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,15,1603,42.703680598877106,47.0,20.963805190438926,-1.419489560388385,2.169808904705082,11.0,63.0,19.0,143.0,1.3655348293742398,3.3848065277167363,0.9670104189868326,0.9746319758009683,0.9795859831849205,0.17461357776614767,0.9499076916273587
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,18,3404,46.68537015276146,51.0,21.984825657156357,-1.6490047977772073,3.755504437365703,20.0,68.0,20.0,177.0,1.124383399328714,4.981532289923321,0.9739316000310781,0.9467713205233311,0.9580993973509645,0.30497582306424686,0.8963764592962097
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,21,7170,46.08047419804742,50.0,22.573161902331275,-1.6446332994435153,4.14229133130719,18.0,68.0,21.0,203.0,0.9908217484349915,11.45846367187196,0.9713235556082804,0.8883283889291318,0.9120864366225676,0.6476275945512041,0.7891288962638968
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,24,13710,48.36958424507659,51.0,19.903084507494988,-1.1200242935667104,3.1354093661905065,25.0,70.0,22.0,219.0,0.9134006678965847,17.48573518833887,0.9708066984812337,0.7878045905023122,0.8344170165347354,1.127129609062678,0.6206399603445689
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,27,18894,51.83455065100032,54.0,18.034097888106935,-0.9734064047540261,2.571771517771067,30.0,72.0,20.0,192.0,1.0226038720916386,23.755980977800537,0.9684919496016209,0.70835809219867,0.768584055923641,1.60866537015495,0.5017773809723893
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,30,24924,51.84508907077516,54.0,17.249591959269207,-1.1170655245542294,3.5038272423874357,31.0,71.0,20.0,188.0,1.033079163941365,29.488164597932887,0.9683618638614935,0.6165040387477463,0.6981037503194472,2.0037092090380275,0.3800859788881442
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,33,27850,49.68736086175942,51.0,23.733581758529606,6.553295293827431,101.09076303268891,29.0,67.0,19.0,484.0,0.4003431363549331,4.492112689954838,0.9695760836977284,0.5765756560618673,0.77177394820045,0.7777272565728869,0.33245003947922425
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,36,28703,46.171375814374805,48.0,15.775515145605395,-1.2811781762163554,4.048756493593244,27.0,63.0,19.0,179.0,1.0555911698875344,26.160536156711128,0.9739429695648487,0.5610071360856171,0.6668155360875185,1.9551322641838267,0.3147366397909009
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,39,27222,45.068180148409375,46.0,14.545762869581838,-1.389581513749961,6.769499285222933,28.0,61.0,16.0,194.0,0.9600764016938492,24.85537595681288,0.9768030516607716,0.5841811034606141,0.6965512864614435,1.6901831035841337,0.34127429547188787
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,42,26091,45.534245525276916,46.0,13.643703033421293,-1.700900548936053,11.444777901738567,30.0,61.0,15.0,202.0,0.9008211754680578,20.75962350727317,0.9787474319840386,0.6018776267567878,0.7166807516483347,1.4893311995108434,0.3622624763271518
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,45,20198,43.03787503713239,44.0,11.900347906881212,-1.4331985368790172,9.289201243088554,29.0,56.0,14.0,191.0,0.9250760915744929,17.127143016108562,0.9816642143366054,0.6913943737124142,0.7842275675642416,1.12601906303213,0.47802972448754205
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,48,10334,52.8158505902845,56.0,15.607858319053753,-2.110769457298919,9.307208685358141,34.0,68.0,15.0,191.0,0.9610329519956424,11.876323227474577,0.9821668151389009,0.8410587495445836,0.8937164632498737,0.5982677017385385,0.7073812773199512
Patient_KB_Cancer_s05,Patient_KB_Cancer,Patient_KB,1,51,241,7.759336099585062,9.0,13.35503720123509,-0.4377789372865035,0.2581248502514577,-10.0,24.0,17.0,78.0,2.31340662974839,1.271390548523177,0.8883486921379312,0.9959360077072331,0.9963662236764289,0.04964548471700234,0.9918885534224154
Patient_KB_Cancer_s06,Patient_KB_Cancer,Patient_KB,1,6,389,41.62210796915167,48.0,23.18969775421377,-1.3904962170530935,2.0617312226780147,10.600000000000009,62.0,27.0,140.0,1.4152357756159213,1.579031178709445,0.9185910054010606,0.9935511222788834,0.9947014445493523,0.061714388817028516,0.9871438694950493
